AcquiredDate,CreatedYear,Creator,Description,imageUrl_s,MainTitle,url,Owner,Size,Type,sk1,sk2,sk3
,,指揮∕梶間聰夫Fusao Kajima，大提琴獨奏∕黃佳文，小提琴∕謝佩殷、徐晨又，中提琴∕蕭惠珠，大提琴∕劉凱文，低音提琴∕劉雅薇,,,聽見台灣的聲音-潘皇龍管弦樂展_01《楓橋夜泊》管絃樂曲(1974),https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTExMTAwMg==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-150期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTExMjAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-151期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTIwMjAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-152期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTIwNDAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-153期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTIwNjAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-154期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTIwODAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-155期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTIxMDAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-156期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTIxMjAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,梶間聡夫、國立臺灣交響樂團,,,游昌發樂展-《救風塵》序曲,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTIxMjAwMg==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,梶間聡夫、謝佩殷、朱民玲、臧其亮、巫白玉璽、翁若珮、劉玄詠、張龍雲、大地合唱團、國立臺灣交響樂團,,,游昌發樂展DVD,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTIxMjAwMw==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,梶間聡夫、謝佩殷、國立臺灣交響樂團,,,游昌發樂展-《皮黃隨想曲》小提琴獨奏與管弦樂,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTIxMjAwNA==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,梶間聡夫、朱民玲、臧其亮、國立臺灣交響樂團,,,游昌發樂展-《桃花扇》歌劇選曲 龜尿詩/選優罵殿,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTIxMjAwNQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,梶間聡夫、巫白玉璽、翁若珮、大地合唱團、國立臺灣交響樂團,,,游昌發樂展-《酒歌》為次女高音、男中音、混聲合唱團及管弦樂團,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTIxMjAwNg==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-157期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTMwMjAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-158期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTMwNDAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-159期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTMwODAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-160期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTMwOTAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-161期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTMxMTAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-162期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTQwMTAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-163期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTQwMzAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-164期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTQwNTAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-165期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTQwNzAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-166期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTQwOTAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-167期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTQxMTAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,作曲／郭芝苑，指揮／梶間聡夫，演出：國立臺灣交響樂團,,,郭芝苑：交響組曲《天人師-釋迦傳》DVD,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTQxMTAwMg==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-168期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTUwMTAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-169期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTUwMzAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-170期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTUwNTAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,指揮：吳曜宇 演出：國立臺灣交響樂團、故事工廠,,,無限狂想,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTUwNTAwMg==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-171期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTUwNzAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,指揮／簡文彬  演出：國立臺灣交響樂團,,,碧廬冤孽,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTUwODAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-172期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTUwOTAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-173期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTUxMTAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,小提琴／蘇顯達 鋼琴／葉綠娜,,,蕭泰然紀念音樂會_01臺灣頌,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTUxMjAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,指揮/廖曉玲 演出/國立台灣交響樂團,,,2015「新樂星躍」青年音樂創作競賽得獎作品合輯,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTUxMjAwMg==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,小提琴／蘇顯達 鋼琴／葉綠娜,,,蕭泰然紀念音樂會_02 出外人,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTUxMjAwMw==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,小提琴／蘇顯達 鋼琴／葉綠娜,,,蕭泰然紀念音樂會_03夢幻的恆春小調,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTUxMjAwNA==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,小提琴／蘇顯達 鋼琴／葉綠娜,,,蕭泰然紀念音樂會_04冥想曲,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTUxMjAwNQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,演唱／許景淳 鋼琴／王佩瑤,,,蕭泰然紀念音樂會_05爸爸的筆,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTUxMjAwNg==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,鋼琴／王佩瑤 演唱／許景淳,,,蕭泰然紀念音樂會_06阿母的頭髮,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTUxMjAwNw==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,小提琴／蘇顯達 大提琴／劉姝嫥 鋼琴／葉綠娜,,,蕭泰然紀念音樂會_07鋼琴三重奏《福爾摩沙》,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTUxMjAwOA==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,小提琴／蘇顯達 大提琴／劉姝嫥 鋼琴／葉綠娜,,,蕭泰然紀念音樂會_08原住民鋼琴五重奏,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTUxMjAwOQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,指揮／張佳韻 演出／國立臺灣交響樂團,,,蕭泰然紀念音樂會_09來自福爾摩沙的天使,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTUxMjAxMA==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,指揮／張佳韻 演出／國立臺灣交響樂團,,,蕭泰然紀念音樂會_10《福爾摩沙》交響曲,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTUxMjAxMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,指揮／張佳韻 女高音／林錦如 鋼琴／王佩瑤 演出／國立臺灣交響樂團、台北室內合唱團,,,蕭泰然紀念音樂會_11_1947序曲,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTUxMjAxMg==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,70週年團慶專刊（2015年）,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTUxMjAxMw==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-174期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTYwMTAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-175期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTYwMzAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-176期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTYwNTAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-177期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTYwNzAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-178期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTYwOTAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-179期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTYxMTAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,指揮/范楷西 演出/國立臺灣交響樂團,,,2016「新樂星躍」青年音樂創作競賽得獎作品合輯,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTYxMjAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-180期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTcwMzAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-181期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTcwNDAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,指揮/簡文彬 演出/國立台灣交響樂團,,,聽見臺灣的聲音【江文也作品集2016】_CD1_01臺灣舞曲,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTcwNTAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,指揮/簡文彬 演出/國立臺灣交響樂團,,,聽見臺灣的聲音【江文也作品集2016】_CD1_02汩羅沉流,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTcwNTAwMg==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,指揮/簡文彬 演出/國立臺灣交響樂團,,,聽見臺灣的聲音【江文也作品集2016】_CD1_03-06舞劇《香妃》,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTcwNTAwMw==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,鋼琴／張欽全,,,聽見臺灣的聲音【江文也作品集2016】_CD2_01漁夫舷歌（鋼琴綺想曲）,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTcwNTAwNA==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,男高音／林文俊 鋼琴／張欽全,,,聽見臺灣的聲音【江文也作品集2016】_CD2_02-05臺灣山地同胞歌,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTcwNTAwNQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,鋼琴／張欽全 小提琴／謝佩殷 大提琴／李百佳,,,聽見臺灣的聲音【江文也作品集2016】_CD2_06在臺灣高山地帶（鋼琴三重奏）,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTcwNTAwNg==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-182期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTcwNjAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-183期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTcwODAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-184 期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTcxMDAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-186期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTgwMjAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-187期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTgwNDAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-188期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTgwNjAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-189期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTgwODAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-191期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTgxMjAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-192期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTkwMjAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-193期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTkwNDAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-194期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTkwNjAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-195期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTkwODAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-196期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTkxMDAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-197期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTkxMjAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-198期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMjAwMjAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-199期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMjAwNDAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-200期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMjAwNjAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-201期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMjAwODAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-202期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMjAxMDAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-203期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMjAxMjAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-204期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMjEwMjAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-205期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMjEwNDAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-206期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMjEwNjAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-207期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMjEwODAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,作曲／江文也，指揮／簡文彬，演出／國立臺灣交響樂團,,,聽見臺灣的聲音—江文也作品集 CD (2CDs),https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMjExMDAwOA==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-209期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMjExMjAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
